金侨花园,龙华,38794
中商花园,宝安,61286
国际名园,罗湖,47087
龙翔花园,龙岗,31739
长乐花园,福田,97837
城市假日,南山,69851
蓝馨苑,罗湖,72373
东部阳光花园,盐田,43678
绿景大公馆,龙岗,71768
西格公寓,宝安,24032
鹏兴花园(五期),罗湖,58155
育龙庭,龙岗,30032
雅仕居,罗湖,45935
泰安轩,福田,88124
建业南区(建业小区南区),福田,95967
梓兴花园,坪山,12060
海涛花园,盐田,51008
东都花园(1区),龙岗,32565
碧海湾花园,宝安,51375
朗钜御风庭,罗湖,55865
日出印象(A区),龙华,48455
青年城邦园,龙华,51774
艺华花园,南山,51858
深城公寓,罗湖,46138
建安新村,宝安,56450
中粮鸿云,宝安,57066
心怡花园,罗湖,51547
上东湾雅居,盐田,64723
尚景花园,龙岗,33385
雷圳碧榕湾,南山,88004
嘉年华名苑,罗湖,66498
德州城,深圳周边,11317
布吉中心广场,布吉,30900
金域豪庭(三期),宝安,56694
田苑小区,罗湖,62329
松园南小区,罗湖,51283
景田南住宅小区,福田,60748
金洲嘉丽园,龙岗,45253
腾阁,宝安,66511
海山道1号,盐田,57212
伍兹公寓,南山,104068
建安花园,宝安,46690
花园城(五期),南山,109601
南景苑,龙岗,55276
康欣园,福田,67905
泰华阳光海,宝安,76761
鹏兴花园(一期),罗湖,50672
鸿翠苑,罗湖,49836
迷你新居,福田,54403
中海半山溪谷,盐田,40591
富源花园,宝安,51404
聚豪园,福田,68619
御龙华庭,龙华,10603
名城国际广场,布吉,30818
南龙苑,南山,29988
聚龙大厦,罗湖,56698
田贝新村,罗湖,29372
坤祥花语岸,布吉,45620
集浩花园,罗湖,50742
玉翠新村,龙华,12242
创业一村,宝安,56031
嘉汇新城,福田,57417
润恒大厦,福田,63272
招商桃花园,南山,91574
星河华居,福田,66131
宝雅花园,宝安,71643
长安花园,福田,90751
世纪华庭,龙华,40878
中加名园,布吉,42690
景秀年华家园,福田,86553
新阳丽舍,龙华,40211
深航假日名居,宝安,51622
红岗花园,罗湖,46326
城市东座,罗湖,55396
云深处,盐田,70082
信义湛宝广场,龙岗,38252
华丽小区,罗湖,53885
擎天华庭,福田,76609
富达花园,罗湖,49508
银座金钻,罗湖,46020
艺丰花园(A区),福田,49506
共和世家,福田,63538
鸿景豪苑,布吉,44249
加洲花园,布吉,40615
金色沁园,龙岗,53267
港澳8号,罗湖,42518
中航鼎尚华庭,龙岗,26542
香榭峰景苑,南山,74639
华商时代公寓,罗湖,35462
国城花园,福田,188832
山海津,南山,67423
星悦豪庭(一期),宝安,17128
英达花园,罗湖,38198
东海花园二期福禄居,福田,123103
左庭右院(南区),布吉,42781
华美居,宝安,18442
四季丽晶,南山,83247
香蜜原著,福田,131090
花果山小区,南山,83924
星河雅居,福田,63780
景洲大厦,福田,57786
和亨中心广场,盐田,40397
宁水花园,罗湖,51426
碧云天,福田,62500
裕安花园,罗湖,55920
东方美地苑,南山,69864
武警六支队大院,罗湖,35364
雕塑家园,福田,42471
蓝色海月居,盐田,42774
荔苑小区(北区),南山,69721
金地海景花园A区,福田,69008
凤凰世纪花园,宝安,16446
西丽蓝天花园,南山,11764
阳光新干线家园,罗湖,51084
益田花园(一期),福田,74569
瑞和园,福田,75317
海连大厦,福田,64176
登科花园,宝安,51608
丽雅苑,南山,21610
通业花园,福田,62065
新世界名镌,宝安,109090
桃苑居,宝安,22555
龙城国际,龙岗,47278
瑞泽佳园,龙岗,40191
里仁府,宝安,49757
红树家邻,福田,69542
特发小区,福田,95918
桃源村(三期),南山,64784
帝景园,南山,75324
名仕春天,南山,28242
书香门第名苑(书香门第一期),龙华,64294
恒丰工业城,宝安,28967
灵芝园新村,宝安,64802
龙城花园,南山,69138
波托菲诺纯水岸(七期),南山,137066
城市主场,福田,71276
四达大厦,南山,61512
月亮湾山庄,南山,57216
华盛君荟名庭,罗湖,70113
黄埔雅苑逸悠园(黄埔雅苑二期),福田,89230
雅云轩,福田,77659
皇岗花园大厦,福田,53110
市政大院,福田,82413
先科花园,福田,58039
南景豪庭,布吉,39113
缘来居,南山,71801
翡翠星光园,布吉,45752
THETOWN乐城,龙岗,44146
恒安花园,宝安,78171
丽兰苑,南山,28718
长怡花园,福田,92824
峰景台大厦,罗湖,47444
鸣泉居,福田,108472
信托花园,福田,75668
天宝物华,福田,136227
金色海琴苑,南山,82001
红树林海景花园,福田,64702
旭仕达名苑,宝安,55785
裕盛华庭,宝安,18282
金地花园(北区),福田,52476
赛格景苑,福田,83341
星光之约花园,龙岗,46232
宝河大厦,宝安,66525
居乐苑,宝安,33535
融富花园,龙岗,25357
海晖大厦,南山,55327
家和盛世(一期),龙岗,72782
后海雅园,南山,139467
阳光荔景,南山,99381
玉雅居,罗湖,49247
友谊大厦,罗湖,46367
福民佳园,福田,66991
共乐华庭,宝安,25685
鲸山觐海,南山,108230
马古岭小区,罗湖,66851
一致春晓苑,罗湖,48648
泰康轩,福田,94031
百花园(一期),福田,134942
佳馨园,龙岗,29601
深华园,南山,57868
虹桥星座,罗湖,55930
翠湖名苑,龙华,14833
元芬花园,龙华,14164
东部华庭,盐田,33858
中信星光名庭,罗湖,70829
银晖名居,罗湖,50804
蓝天绿都家园,福田,56195
裕康时尚名居,福田,89349
下步庙(北区),福田,60885
翠湖花园,宝安,44724
钜建大厦,南山,59801
蓝漪花园,南山,83473
龙富花园,龙岗,27442
东方海雅居,南山,65808
招商海月华庭,南山,112864
城龙花园,龙岗,33110
泰安花园,宝安,48480
华隆园,罗湖,55065
景发花园,福田,64657
翡翠星空,罗湖,60557
民乐花园,龙华,12790
青青家园(南区),布吉,15790
汇锦名园,罗湖,60825
宝湖名园,罗湖,54091
汇龙苑,龙华,53287
优品艺墅,盐田,38834
德沁苑,龙岗,31350
华盛领寓,福田,102393
万科金色半山,布吉,54393
科技园小区,南山,82342
学林雅院,南山,85460
福民大厦,福田,59837
东海花园君豪阁,福田,93926
龙华花半里,龙华,47664
德金花园,宝安,13718
岸芷汀兰,南山,132266
睿智华庭,龙岗,51147
金迪名苑,罗湖,79568
翠怡苑,罗湖,43771
新阁小区,福田,44248
中城康桥紫郡花园,布吉,42490
共乐城,宝安,24117
珑御府,南山,167929
蓝田壹站华苑,盐田,45195
万科第五园(六期),龙岗,62029
南星大厦,光明,27827
翠华花园,罗湖,72088
聚福花园,罗湖,43430
君汇新天,南山,152298
金海花园,福田,72043
心海伽蓝,盐田,40145
金成名苑,宝安,58760
中山颐景花园,南山,64334
桂花大厦,罗湖,42305
柠檬时代,龙岗,27311
高山花园,南山,103913
华明楼,福田,46526
香雅园,福田,118115
天健名苑,福田,60560
香蜜湖豪庭,福田,165053
皇家翠苑,福田,75194
滨河花园,龙华,17015
聚龙苑,龙岗,32258
半山海景兰溪谷(一期),南山,103501
天骄华庭,南山,108468
联投东方华府(二期),宝安,48473
恒富花园,宝安,15246
春树里,南山,80583
辛诚花园,福田,66266
华丽东村,罗湖,51834
友联花园,布吉,37694
金叶茗苑,宝安,54616
翠盈嘉园,罗湖,55192
吉祥来花园,龙岗,37581
洪福雅苑,宝安,54973
万福人家一期(天欣花园一期),宝安,44902
裕宝大厦,宝安,64532
碧海富通城(二期),宝安,62709
滨江新村,福田,57969
威凤山庄,龙岗,35246
德兴大厦,罗湖,46491
紫薇阁,福田,80918
福景花园,龙华,37633
百合银都国际,布吉,38607
景亿山庄,罗湖,27667
南天二花园,福田,148146
澳华花园,龙华,14236
黄金豪庭(南山),南山,23076
天御香山花园,福田,141534
碧荔花园,福田,60771
尚品雅居,龙华,10666
丽廷豪苑,布吉,40114
中海丽苑,南山,74079
边防布心住宅区,罗湖,24526
福源花园,福田,59785
滢水山庄(二区),龙华,46590
嘉华花园(东区),宝安,47236
美丽湾国际公寓,南山,82132
福源大厦,福田,52100
振业花园,福田,82020
振业梅苑,福田,57127
育德佳园,南山,88133
南山花园,南山,77268
博林天瑞,南山,90295
懿德轩,南山,126754
桂冠华庭,龙华,41382
龙岗鸿基花园(西区),龙岗,37059
翡翠海岸,南山,188465
京南华庭,布吉,42592
又一村花园,布吉,41589
中城康桥花园(一期),布吉,36713
瑞河耶纳(汀兰鹭榭花园),南山,133090
贝丽花园,罗湖,53313
港田花园,福田,63450
阳光翠园,布吉,33142
澳城花园(北区),南山,161652
博海名苑,南山,156861
厚德品园,南山,110577
梧桐山新居,罗湖,55838
来座山(慢城四期),布吉,60265
南海玫瑰花园(一期),南山,101677
中兴之家,南山,58938
皇庭居,福田,68850
万科壹海城,盐田,58227
喜福汇,龙岗,37286
麒麟雅居,宝安,13513
国皇大厦,福田,49394
假日湾,南山,78379
东海花园(一期),福田,115961
中港城,福田,94800
天明居,福田,94607
园东花园,福田,76644
滨河新村,福田,57315
雅涛花园,宝安,50349
源兴居,罗湖,54170
宏浩花园,福田,76738
天安高尔夫花园珑园(天安高尔夫花园三期),福田,99815
章阁中心城,龙华,18067
鹏华香域花园,龙华,26780
黄阁翠苑,龙岗,42377
伟柏花园,福田,54276
康华苑,龙华,38505
同创新作,龙岗,37737
新浩城花园,福田,90418
嘉景苑,罗湖,47967
万科金色家园,福田,81882
汇鑫花园,罗湖,55876
雅仕阁,宝安,59284
湖景大厦,罗湖,50723
南溪新苑,福田,62325
锦龙名苑,龙岗,31921
佳华豪苑,宝安,43377
彩虹居,南山,52322
时尚新居,罗湖,44319
香丽大厦,福田,53440
东方玫瑰花园,福田,87814
阅山公馆,龙岗,44142
创富时代名苑,龙岗,28924
石鸿花园,宝安,47170
嘉隆星苑,福田,89695
长春花园,光明,13039
红星国际新城,宝安,14357
京光海景花园,南山,55400
幸福家园(福田),福田,89490
梅林二村,福田,64028
城市丽都花园,宝安,16710
京武浪琴半岛,南山,151260
钻石时代,罗湖,44598
明月花园,福田,70810
中旅国际公馆(二期),福田,159190
水木华庭,南山,74401
新华苑((一期)),龙华,40477
创新花园,宝安,13372
泰华大厦,宝安,41184
后海花园,南山,60652
英伦名苑(三期),南山,106805
国都高尔夫花园(一期),福田,64077
林海山庄,福田,59069
淘金山,罗湖,77745
一城峰景(颐景峰苑),龙岗,31513
皇庭港湾,南山,118811
和通花园,布吉,34892
锦庐花园(锦新明铭邸),福田,135350
蔚蓝海岸(四期),南山,92770
宝瑞轩,福田,72184
名仕国际,宝安,13316
波托菲诺纯水岸(一期别墅),南山,273394
福泉花园,福田,57624
华景乐园,龙华,18461
创业花园,龙华,15990
福海苑,南山,66544
东湖豪庭,罗湖,61583
宝城花园,宝安,39389
绿茵丰和,南山,113823
香格名苑,南山,82715
金地天悦湾(别墅),龙华,78606
后亭雅苑,宝安,13638
新银座大厦,罗湖,56892
鸿景湾名苑,福田,71507
全盛紫云庭,龙岗,51738
岭下花园,宝安,42019
达海花园,宝安,56874
东方欣悦居,福田,84557
德福花园,布吉,35475
中粮万福阁,宝安,70547
瑞昌大厦,福田,56635
祥韵苑,福田,79945
鑫竹苑,福田,81999
宝龙花园,布吉,26025
金港盛世华庭,盐田,46744
雅兰亭(弘雅花园四期),宝安,55063
穗丰苑,宝安,14589
富源商贸中心,宝安,51722
金祥都市花园,罗湖,42769
香林玫瑰花园,龙岗,37932
南海台大厦,南山,69663
深圳龙溪山庄,龙华,16251
深意公寓,南山,51068
田心大厦,罗湖,42154
莲馨园,罗湖,31375
瀚海东岸,盐田,54110
登良花园,南山,57939
万德居,福田,57640
金沙花园,福田,52187
荔湖花苑,福田,77364
中环花园,龙华,39387
书苑雅阁,宝安,95354
西苑小区,南山,56229
弘都世纪公寓,南山,83312
仙桐御景,罗湖,54509
鹏盛年华,福田,62969
平湖花园,龙岗,32059
恒裕滨城,南山,179981
莲塘工业D小区,罗湖,45483
全海花园,福田,72500
碧湖花园(龙岗),龙岗,36153
万科城市花园桂苑,罗湖,55779
广岭家园,罗湖,60083
翠馨居花园,福田,70609
半山道1号,布吉,57429
景山花园,宝安,41858
宝龙苑,罗湖,52774
万科城市花园,福田,88071
岭尚时代园,福田,76236
天琴阁,宝安,60580
田贝花园,罗湖,18143
泊岸雅苑,盐田,41837
花样年花港,盐田,36732
翠微园,南山,81728
明珠荔景,南山,28310
翠苑大厦,罗湖,48839
粤海新村,罗湖,52240
布心花园(二区),罗湖,58547
桑泰丹华府,南山,88838
怡园大厦,南山,48980
香荔花园(一期),福田,105578
橄榄鹏苑,福田,30831
宝兴花园,宝安,36822
丽岛茗园,南山,56698
美加广场,南山,68602
海发大厦,龙岗,14134
名都大厦,罗湖,63000
碧海云天(一期),福田,103878
海都花园,盐田,36545
财富公馆,宝安,14512
美庐锦园,南山,83691
新华大厦(一期),南山,30975
郁金香家园,南山,73368
深发花园,罗湖,42158
恒冠豪园,福田,83704
明月大厦,福田,75855
鹏湾花园二村,盐田,47358
爱地花园(一期),龙岗,35287
晨晖家园,福田,61858
天健花园,福田,91215
恒运豪庭(风华盛世),福田,71134
观澜中心花园,龙华,16938
鑫茂公寓,龙华,21264
翠枫豪园,布吉,38524
丽乐美居,南山,54431
鹏都大厦,南山,49247
留仙苑,南山,33097
集华花园,福田,53563
雅福居,福田,107236
金地名轩,福田,72598
鸿新花园,福田,40369
景城花园,宝安,13847
南山锦绣花园,南山,86589
珠光大厦,南山,44583
兰溪谷国际公寓,南山,95594
嘉鑫阳光雅居,福田,81617
韵动家园,福田,60221
东方都会,罗湖,50442
东埔福苑,盐田,41898
和盛苑(和兴花园二期),龙岗,38257
海心汇福园,布吉,39701
宝泉庄,罗湖,51387
东湖丽苑,罗湖,50028
翠岭苑,罗湖,18519
园岭花园,福田,64175
天一名居,福田,66207
金玲花园,龙华,37487
颐安都会中央(二期),龙岗,52295
西湖苑(一期),龙岗,23058
越众小区,福田,69022
莲丰大厦,福田,30314
竹林花园,福田,54448
绿映居,罗湖,49066
香景大厦,福田,58942
金水湾御园,盐田,43123
南光花园,南山,62940
平湖满庭芳,龙岗,34051
学府雅苑,宝安,13448
西乡海乐花园,宝安,66311
南光名仕苑,福田,68996
康乐花园,龙华,29364
蚝二学府花园,宝安,19825
瑞华园,龙岗,49197
水岸新都(二期),龙岗,31488
流塘大厦,宝安,36746
文竹园,南山,83630
华府国际,南山,23000
卧龙阁,罗湖,45325
金福大厦,罗湖,61508
湖滨新村,罗湖,59191
花半里别馆(翠山花半里),罗湖,51859
帝涛豪园,福田,68125
众孚大厦,福田,60238
联富华庭,龙华,15117
天健花园,龙岗,33589
粤宝花园(南区),布吉,35294
非凡空间,龙岗,46481
祥云苑,布吉,33362
海山居,盐田,39130
顺景花园,龙岗,33191
佳华新村,宝安,46925
湖彬苑,南山,73110
新丰大厦,罗湖,39990
先科机电大厦,福田,44481
赛格科技园公寓,福田,91891
信和花园,布吉,30840
风临四季,龙岗,29359
碧涛居,宝安,67490
半岛花园(A区),南山,69845
洪湖花园,罗湖,44048
同乐大厦,罗湖,37701
梦想家园,南山,74487
紫竹园,南山,74495
滨福庭园,南山,130446
碧馨苑,福田,73445
万科第五园(三期),龙岗,54569
仙桐馨苑,罗湖,50494
水畔紫云阁,福田,76101
绿洲花园,福田,49156
新世界山月居,福田,78661
颐林雅院,福田,69449
滢水山庄(一区),龙华,45262
海语西湾,宝安,70583
荔芳村,南山,62695
锦花大厦,罗湖,34626
意馨居,福田,65986
合正瑞园,福田,68175
云顶翠峰(一期),福田,68948
漾福居,福田,59551
香蜜新村,福田,86539
清湖铭泉,龙华,18111
梅沙1号,盐田,55213
正海华府,宝安,12558
天威花园,福田,62123
赛龙豪轩,龙华,39661
正兆景嘉园,光明,43934
长龙新村,布吉,9756
凤凰阁,宝安,17777
海天花园,宝安,50550
碧海天家园,南山,83837
惠中名苑,南山,63480
华轩大厦,福田,51402
中信红树湾(北区),南山,136835
玉湖山畔,龙岗,8400
鸿进花园,龙岗,28803
诺德中央道,龙岗,51253
鼎尚时代,宝安,21411
电力花园,南山,102376
华彩天成,南山,100102
水榭花都,福田,166572
馨园(一期),龙华,42364
瑞铧苑,南山,120561
曦湾华府,南山,175391
龙轩豪庭(华嵘榕公馆),福田,82496
鸿丽苑,龙岗,11772
华美丽苑,龙华,41348
丽新花园,南山,34350
香逸名园,福田,78329
后海名苑居(北区),南山,66585
绅宝花园,福田,62531
倚山时代雅居,盐田,60961
富华花园,宝安,40911
兴业华庭,宝安,53182
港湾生活小区(赤湾生活小区),南山,54253
东帝海景花园,南山,75056
恒基花园,宝安,16176
金鼎花园,宝安,53434
华裕花园,罗湖,50450
雍祥居,福田,97444
庆福园大厦,福田,58632
金梅花园,福田,36414
金庸阁(一期),龙华,41211
海逸雅居,龙岗,34754
西荟城三期,宝安,50747
翠榕花园,罗湖,46268
豪峰园,福田,96363
馨庭苑,福田,89713
桑达新村,福田,76367
富盛苑,宝安,46666
维富大厦,罗湖,39878
惠名花园,罗湖,45596
金庸阁(二期),龙华,35996
梓龙楼,坪山,7500
风尚时代小区,宝安,33697
金泰花园,宝安,46026
招商雍华府,南山,98476
丰泽园,南山,60125
东海十八居,福田,99410
百花园(二期),福田,152101
文乐花园,宝安,43269
前海华庭,南山,102533
罗湖大厦,罗湖,45830
蓝宝石名庭,福田,58972
光明1号,光明,45726
翠湖山庄,龙岗,29680
融景园,宝安,53935
鸿海大厦,南山,40084
华侨苑,龙华,52916
天集雅苑,龙岗,33883
军荟花园,宝安,17420
天元大厦,罗湖,41474
碧涛苑,宝安,42850
如意豪庭,宝安,44856
留仙公馆,南山,20512
鹏兴花园(三期),罗湖,64870
金燕园,福田,55042
蚝三丰泽园,宝安,19103
景园大厦,罗湖,41592
核电花园,福田,112910
聚宝华府,罗湖,77737
桐辉居,盐田,49439
海伴雅居,南山,68873
泰然公寓区,福田,70757
赛格苑,福田,48887
海馨苑,福田,102516
长城二花园,福田,97293
圣莫丽斯,龙华,99129
星湖花园,罗湖,47480
兴华花园,宝安,41149
南水小区,南山,62479
荔馨村,南山,56704
兰亭国际名园,罗湖,53741
锦绣大厦,罗湖,55257
新世界四季山水(二期),福田,91300
诗宁大厦,盐田,37715
富通苑,宝安,49849
鹤祥苑,南山,52466
新厦苑,宝安,43361
海滨新村,宝安,16971
中海九号公馆,宝安,94546
立新花园,罗湖,45479
怡景别墅,罗湖,192045
山水居,福田,74615
金竹花园,福田,55821
石岩公馆,宝安,12758
山水情家园,南山,77793
招北小区,南山,76888
嘉隆公寓,南山,24032
嘉福花园,福田,64108
豪园,南山,60950
长泰花园,福田,93649
香榭郦景,龙华,10009
东源阁,龙华,38249
祥和山庄,龙华,16079
知春里,布吉,43049
怡合花园,宝安,57655
海韵花园,宝安,49813
米兰寓所,南山,70160
宝湖新村,龙华,19156
碧波花园(北区),罗湖,48798
鸿威鸿景翠峰,罗湖,61011
群贤花园,宝安,43010
永乐新村,南山,58366
锦隆花园,南山,70527
华清园安业花园,罗湖,43411
盛地龙泉,龙华,41516
尚景华园,龙岗,35154
上东区华府,宝安,13616
爱群花园,宝安,14560
学城绿园,南山,58848
南光紫荆苑,福田,77139
金海丽名居,福田,66895
宝佳苑,宝安,55451
翠堤雅居,盐田,62740
新城花园,宝安,49209
龙坤居,南山,62790
西海湾公寓,南山,84611
万科温馨家园,福田,95526
华茂苑(三期),福田,57384
南油花园,龙岗,30667
鸿景春天,龙岗,25325
西丽湖职工宿舍,南山,50809
朝阳里雅苑,龙岗,58175
沁芳名苑,罗湖,75180
文华花园,罗湖,46755
绿化大厦,福田,8820
新街口大楼,南山,64343
听泉居,福田,104121
泰阳金桔苑,布吉,29735
春天海,盐田,35773
怡安花园,宝安,17695
银泰苑,福田,66409
梅龙苑,龙华,12838
怡乐花园,布吉,39948
皇庭香格里花园,南山,73049
万科四季花城(南区),龙岗,52016
日出印象(B区),龙华,46211
中信海滨花园,盐田,32861
大陆庄园,南山,57327
海文花园,南山,88183
祥和花园(一期),罗湖,49516
香荟雅苑,福田,133861
汇龙峰景,龙华,17647
天峦湖,坪山,37483
松涛花园,宝安,30732
汉京确悦,南山,91736
丹枫白露城东1号,罗湖,41483
笋岗大厦,罗湖,36268
显锐大厦,福田,58324
广业大厦,福田,60996
和磡村,龙岗,16895
万科城(别墅),龙岗,83178
荔枝苑(东区),南山,70609
荣兴大厦,罗湖,40708
莲通花园,罗湖,38646
君子嘉园,龙华,6444
鸿洲湖心岛公寓,盐田,40049
山泉小区,盐田,45326
福临苑,南山,74025
深大新村,福田,63187
运河蓝湾,龙岗,38565
金沙名都,宝安,12949
万泽云顶香蜜湖,福田,94453
绿景花园(一期),福田,61708
翠峰丽景,龙岗,34642
深宝花园,宝安,45403
中泰艺术名庭,南山,104635
逸翠园,罗湖,51643
金桃园大厦,南山,57887
教育新村,布吉,15084
景西大厦,福田,67691
招商桃花园(三期),南山,90343
招东小区,南山,62760
深圳湾一号,南山,208097
景田北小区,福田,76890
雨田村,福田,70615
缤纷世界,宝安,61434
美墅蓝山家园,南山,95343
豪方悠然居,南山,90933
中康生活区,福田,58366
幸福华庭,龙华,25921
龙泰轩,南山,66400
文德福花园,南山,72842
四海之家,南山,76339
硅谷公寓,南山,91250
博伦花园,福田,82225
吉大花园,布吉,16198
泰华苑,宝安,59493
波托菲诺纯水岸(九期),南山,139342
高发公寓,南山,58268
华府假日,南山,64174
洪湖东岸,罗湖,57326
水木澜山居,福田,72589
颐合花园,宝安,41800
天海花园,南山,103754
众冠西郡园,南山,66443
望海汇景苑,南山,76671
国华大厦,福田,32812
福兴花园,福田,67349
恒星园,福田,100620
梅林四村,福田,55456
金凤凰豪苑,龙华,13929
熙璟城,龙岗,41090
满园,龙岗,39894
靖轩花园,罗湖,20432
泰然广场,福田,54503
南华花园,福田,58280
四海宜家,南山,83034
青橙时代公寓,罗湖,60268
嘉洲豪园,福田,63887
长江花园,龙岗,31879
侨香诺园,南山,94808
金田花园,南山,59949
西丽山庄,南山,151190
新华苑(二期),龙华,47107
东都雅苑,龙岗,30241
碧海富通城六期,宝安,70300
顺泰公寓,福田,54292
华丽西村,罗湖,50130
聚宝花园,罗湖,43856
华强花园,福田,68624
阳光雅苑,布吉,12318
海语东园,盐田,38864
瑞尚居(富通1号国际),宝安,52265
珠光苑,南山,30766
半岛花园(B区),南山,71680
中央花园,福田,69975
紫玉花园,福田,78681
新亚洲国利大厦,福田,70564
泰华花园,宝安,46562
翡翠华庭,宝安,74718
桂园,南山,70726
金色阳光雅居,南山,79528
万科金域蓝湾,福田,82644
德邻雅筑,宝安,58488
雅乐居,宝安,55482
碧涛阁,宝安,51708
康乐园,南山,60387
龙佳园,南山,51536
麒麟新村,南山,29294
翔名苑,福田,100573
宝田苑,福田,61030
飞扬时代大厦,福田,49986
龙岭山庄(东区),布吉,38544
广物花园,南山,72667
凯伦花园,福田,53046
富璟花园,布吉,14197
华瑞大厦,罗湖,54687
百花公寓(一期),福田,116639
诚信华庭,布吉,36655
凯旋湾,大鹏新区,79886
固戍花园,宝安,16642
新安居花园,龙华,12131
港莲二村,罗湖,46098
现代苑,福田,70611
赤尾村,福田,16670
绿怡居,龙岗,39754
锦城星苑,龙岗,29447
石鸿小洋房,宝安,48446
荔庭园,南山,69518
鲸山别墅,南山,117643
深港花园,罗湖,49080
英协大厦,福田,42915
润丰园,福田,58615
华泰小区,福田,24862
嘉麟豪庭,福田,56965
富源居,布吉,16519
幸福海,盐田,39949
蔚蓝雅苑,南山,129306
世纪村,南山,91194
萃峰阁,罗湖,38511
蕙兰雅居,罗湖,55836
景福花园,罗湖,59154
碧景园,福田,56122
腾昌花园,龙岗,28252
台湾花园,龙岗,37465
富怡花园,宝安,44272
福满园,南山,56943
招商海月花园(三期),南山,102330
紫荆苑,福田,78584
致富居,宝安,25984
庆华花园,宝安,49353
海岸时代公寓,南山,45707
后海花半里雅居,南山,112877
天悦园,南山,75288
港莲一村,罗湖,44427
嘉意台,福田,63726
华昱苑,龙华,40587
翠景花园(盐田),盐田,41338
海滨假日,盐田,55875
虹桥金岸,罗湖,51461
万达丰大厦,罗湖,47942
鹏丽大厦,福田,58746
润华苑,福田,66794
育星苑,福田,67442
雅园居,龙岗,21361
荔香苑,宝安,15984
卓越浅水湾,南山,129758
龟山别墅,南山,140893
鸿业苑,罗湖,68858
景雅居,福田,64880
福昌苑,福田,64836
自由港湾公寓,福田,59109
迎侨花园,龙华,35049
颐安阅海,南山,181327
桃花园,南山,65388
碧中园,罗湖,55478
祥和花园(二期),罗湖,47825
福源花园(三期),福田,64544
风临左岸,福田,99357
卓越皇后道,龙华,62621
波托菲诺纯水岸(二期),南山,637831
海湾明珠花园,宝安,57391
南洋花园,布吉,14674
万科四季花城(南区别墅),龙岗,51304
嘉华花园(西区),宝安,42819
景富苑,宝安,48027
易达大厦,宝安,51927
海景花园,南山,69894
松坪山单身公寓,南山,46948
平康苑,南山,33212
蓝虹雅苑,南山,41500
桑达苑,南山,77356
丽园小筑,宝安,12166
阳光海景豪苑,南山,68378
赛格名苑,南山,57812
